reference
time	Bearing 3. rear bearing up[degC]	Bearing 4. rear bearing down[degC]	5. ambient temp[degC]	Winding 6. NWCend[degC]	Winding 7. NWC end2[degC]	Winding 8. V[degC]	Winding 9. U[degC]	Winding 12. u slot Inner[degC]	Winding 13. v slot Inner [degC]	Winding 14. w slot Inner[degC]	Winding 15. WC end coil upper[degC]	Winding 16. WC end coil lower[degC]
36.5	55.114061	55.114061	60.280156	83.976806	90.939803	94.141132	93.074873	84.650645	85.718206	86.279738	89.929046	89.255207
36.6	55.114061	55.114061	60.280156	83.976806	90.939803	94.129901	93.052412	84.650645	85.706976	86.268508	89.929046	89.255207
36.7	55.114061	55.114061	60.280156	83.976806	90.939803	94.118671	93.029951	84.650645	85.695745	86.257277	89.929046	89.255207
36.8	55.114061	55.114061	60.280156	83.976806	90.939803	94.10744	93.00749	84.650645	85.684515	86.246047	89.929046	89.255207
36.9	55.114061	55.114061	60.280156	83.976806	90.939803	94.096209	92.985029	84.650645	85.673284	86.234816	89.929046	89.255207
37	55.114061	55.114061	60.280156	83.976806	90.939803	94.084979	92.962568	84.650645	85.662054	86.223586	89.929046	89.255207
37.1	55.114061	55.114061	60.280156	83.98744	90.918535	94.063114	92.950713	84.640039	85.650823	86.222934	89.929046	89.255207
37.2	55.114061	55.114061	60.280156	83.998671	90.896074	94.040653	92.939482	84.628808	85.639593	86.222934	89.929046	89.255207
37.3	55.114061	55.114061	60.280156	84.009902	90.873612	94.018192	92.928251	84.617578	85.628362	86.222934	89.929046	89.255207
37.4	55.114061	55.114061	60.280156	84.021132	90.851151	93.99573	92.917021	84.606347	85.617132	86.222934	89.929046	89.255207
37.5	55.114061	55.114061	60.280156	84.032363	90.82869	93.973269	92.90579	84.595116	85.605901	86.222934	89.929046	89.255207
37.6	55.114061	55.114061	60.280156	84.043594	90.806229	93.950808	92.894559	84.583886	85.59467	86.222934	89.929046	89.255207
37.7	55.114061	55.114061	60.280156	84.054824	90.783767	93.928347	92.883329	84.572655	85.58344	86.222934	89.929046	89.255207
37.8	55.114061	55.114061	60.280156	84.066055	90.761306	93.905885	92.872098	84.561424	85.572209	86.222934	89.929046	89.255207
37.9	55.114061	55.114061	60.280156	84.077285	90.738845	93.883424	92.860867	84.550194	85.560979	86.222934	89.929046	89.255207
38	55.114061	55.114061	60.280156	84.088516	90.716384	93.860963	92.849637	84.538963	85.549748	86.222934	89.929046	89.255207
38.1	55.114061	55.114061	60.269522	84.089113	90.704556	93.838502	92.838406	84.538338	85.549096	86.212356	89.918467	89.244629
38.2	55.114061	55.114061	60.258291	84.089113	90.693326	93.816041	92.827176	84.538338	85.549096	86.201125	89.907237	89.233398
38.3	55.114061	55.114061	60.247061	84.089113	90.682095	93.793579	92.815945	84.538338	85.549096	86.189895	89.896006	89.222168
38.4	55.114061	55.114061	60.23583	84.089113	90.670865	93.771118	92.804714	84.538338	85.549096	86.178664	89.884775	89.210937
38.5	55.114061	55.114061	60.224599	84.089113	90.659634	93.748657	92.793484	84.538338	85.549096	86.167434	89.873545	89.199706
38.6	55.114061	55.114061	60.213369	84.089113	90.648404	93.726196	92.782253	84.538338	85.549096	86.156203	89.862314	89.188476
38.7	55.114061	55.114061	60.202138	84.089113	90.637173	93.703735	92.771023	84.538338	85.549096	86.144972	89.851084	89.177245
38.8	55.114061	55.114061	60.190908	84.089113	90.625942	93.681274	92.759792	84.538338	85.549096	86.133742	89.839853	89.166015
38.9	55.114061	55.114061	60.179677	84.089113	90.614712	93.658812	92.748562	84.538338	85.549096	86.122511	89.828622	89.154784
39	55.114061	55.114061	60.168447	84.089113	90.603481	93.636351	92.737331	84.538338	85.549096	86.111281	89.817392	89.143554
39.1	55.124723	55.114061	60.167849	84.089113	90.592251	93.624524	92.715495	84.527733	85.538518	86.10005	89.816739	89.142901
39.2	55.135954	55.114061	60.167849	84.089113	90.58102	93.613293	92.693034	84.516503	85.527288	86.08882	89.816739	89.142901
39.3	55.147184	55.114061	60.167849	84.089113	90.56979	93.602063	92.670573	84.505272	85.516057	86.077589	89.816739	89.142901
39.4	55.158415	55.114061	60.167849	84.089113	90.558559	93.590832	92.648113	84.494042	85.504827	86.066359	89.816739	89.142901
39.5	55.169646	55.114061	60.167849	84.089113	90.547329	93.579601	92.625652	84.482811	85.493597	86.055129	89.816739	89.142901
39.6	55.180876	55.114061	60.167849	84.089113	90.536098	93.568371	92.603191	84.471581	85.482366	86.043898	89.816739	89.142901
39.7	55.192107	55.114061	60.167849	84.089113	90.524868	93.55714	92.58073	84.46035	85.471136	86.032668	89.816739	89.142901
39.8	55.203338	55.114061	60.167849	84.089113	90.513637	93.54591	92.558269	84.44912	85.459905	86.021437	89.816739	89.142901
39.9	55.214568	55.114061	60.167849	84.089113	90.502407	93.534679	92.535808	84.437889	85.448675	86.010207	89.816739	89.142901
40	55.225799	55.114061	60.167849	84.089113	90.491176	93.523449	92.513347	84.426659	85.437444	85.998976	89.816739	89.142901
40.1	55.215706	55.114061	60.167849	84.089113	90.479945	93.512218	92.501489	84.415428	85.426214	85.987746	89.806163	89.132325
40.2	55.204475	55.114061	60.167849	84.089113	90.468715	93.500988	92.490258	84.404198	85.414983	85.976515	89.794933	89.121094
40.3	55.193245	55.114061	60.167849	84.089113	90.457484	93.489757	92.479028	84.392967	85.403752	85.965284	89.783702	89.109863
40.4	55.182014	55.114061	60.167849	84.089113	90.446254	93.478526	92.467797	84.381736	85.392521	85.954053	89.772471	89.098633
40.5	55.170784	55.114061	60.167849	84.089113	90.435023	93.467296	92.456566	84.370506	85.381291	85.942823	89.76124	89.087402
40.6	55.159553	55.114061	60.167849	84.089113	90.423792	93.456065	92.445336	84.359275	85.37006	85.931592	89.75001	89.076171
40.7	55.148323	55.114061	60.167849	84.089113	90.412562	93.444835	92.434105	84.348044	85.358829	85.920361	89.738779	89.06494
40.8	55.137092	55.114061	60.167849	84.089113	90.401331	93.433604	92.422874	84.336814	85.347598	85.90913	89.727548	89.05371
40.9	55.125862	55.114061	60.167849	84.089113	90.390101	93.422373	92.411644	84.325583	85.336368	85.8979	89.716317	89.042479
41	55.114631	55.114061	60.167849	84.089113	90.37887	93.411143	92.400413	84.314352	85.325137	85.886669	89.705086	89.031248
41.1	55.114061	55.114061	60.167849	84.089113	90.357008	93.389281	92.378579	84.313725	85.324483	85.875438	89.693856	89.030594
41.2	55.114061	55.114061	60.167849	84.089113	90.334547	93.36682	92.356118	84.313725	85.324483	85.864208	89.682625	89.030594
41.3	55.114061	55.114061	60.167849	84.089113	90.312086	93.344358	92.333657	84.313725	85.324483	85.852977	89.671395	89.030594
41.4	55.114061	55.114061	60.167849	84.089113	90.289624	93.321897	92.311195	84.313725	85.324483	85.841747	89.660164	89.030594
41.5	55.114061	55.114061	60.167849	84.089113	90.267163	93.299436	92.288734	84.313725	85.324483	85.830516	89.648934	89.030594
41.6	55.114061	55.114061	60.167849	84.089113	90.244702	93.276975	92.266273	84.313725	85.324483	85.819286	89.637703	89.030594
41.7	55.114061	55.114061	60.167849	84.089113	90.222241	93.254514	92.243812	84.313725	85.324483	85.808055	89.626473	89.030594
41.8	55.114061	55.114061	60.167849	84.089113	90.19978	93.232053	92.221351	84.313725	85.324483	85.796825	89.615242	89.030594
41.9	55.114061	55.114061	60.167849	84.089113	90.177319	93.209592	92.19889	84.313725	85.324483	85.785594	89.604012	89.030594
42	55.114061	55.114061	60.167849	84.089113	90.154858	93.187131	92.176429	84.313725	85.324483	85.774364	89.592781	89.030594
42.1	55.114061	55.114061	60.167849	84.099744	90.143027	93.1753	92.153968	84.303123	85.313908	85.773709	89.592126	89.030594
42.2	55.114061	55.114061	60.167849	84.110974	90.131797	93.16407	92.131507	84.291892	85.302677	85.773709	89.592126	89.030594
42.3	55.114061	55.114061	60.167849	84.122205	90.120566	93.152839	92.109046	84.280661	85.291446	85.773709	89.592126	89.030594
42.4	55.114061	55.114061	60.167849	84.133435	90.109336	93.141609	92.086585	84.269431	85.280216	85.773709	89.592126	89.030594
42.5	55.114061	55.114061	60.167849	84.144666	90.098105	93.130378	92.064124	84.2582	85.268985	85.773709	89.592126	89.030594
42.6	55.114061	55.114061	60.167849	84.155896	90.086875	93.119148	92.041663	84.24697	85.257755	85.773709	89.592126	89.030594
42.7	55.114061	55.114061	60.167849	84.167127	90.075644	93.107917	92.019201	84.235739	85.246524	85.773709	89.592126	89.030594
42.8	55.114061	55.114061	60.167849	84.178357	90.064414	93.096686	91.99674	84.224509	85.235294	85.773709	89.592126	89.030594
42.9	55.114061	55.114061	60.167849	84.189588	90.053183	93.085456	91.974279	84.213278	85.224063	85.773709	89.592126	89.030594
43	55.114061	55.114061	60.167849	84.200819	90.041952	93.074225	91.951818	84.202048	85.212833	85.773709	89.592126	89.030594
43.1	55.114061	55.114061	60.167849	84.201419	90.030722	93.052365	91.939959	84.201419	85.201602	85.763134	89.581552	89.02002
43.2	55.114061	55.114061	60.167849	84.201419	90.019491	93.029904	91.928729	84.201419	85.190372	85.751904	89.570321	89.008789
43.3	55.114061	55.114061	60.167849	84.201419	90.008261	93.007442	91.917498	84.201419	85.179141	85.740673	89.559091	88.997559
43.4	55.114061	55.114061	60.167849	84.201419	89.99703	92.984981	91.906268	84.201419	85.167911	85.729443	89.54786	88.986328
43.5	55.114061	55.114061	60.167849	84.201419	89.9858	92.96252	91.895037	84.201419	85.15668	85.718212	89.53663	88.975098
43.6	55.114061	55.114061	60.167849	84.201419	89.974569	92.940059	91.883806	84.201419	85.14545	85.706982	89.525399	88.963867
43.7	55.114061	55.114061	60.167849	84.201419	89.963339	92.917598	91.872576	84.201419	85.134219	85.695751	89.514169	88.952637
43.8	55.114061	55.114061	60.167849	84.201419	89.952108	92.895137	91.861345	84.201419	85.122989	85.684521	89.502938	88.941406
43.9	55.114061	55.114061	60.167849	84.201419	89.940877	92.872676	91.850115	84.201419	85.111758	85.67329	89.491708	88.930176
44	55.114061	55.114061	60.167849	84.201419	89.929647	92.850215	91.838884	84.201419	85.100528	85.66206	89.480477	88.918945
44.1	55.114061	55.114061	60.167849	84.201419	89.918416	92.827753	91.817053	84.190819	85.09987	85.650829	89.47982	88.918288
44.2	55.114061	55.114061	60.167849	84.201419	89.907186	92.805292	91.794592	84.179588	85.09987	85.639598	89.47982	88.918288
44.3	55.114061	55.114061	60.167849	84.201419	89.895955	92.782831	91.772131	84.168357	85.09987	85.628368	89.47982	88.918288
44.4	55.114061	55.114061	60.167849	84.201419	89.884725	92.76037	91.74967	84.157127	85.09987	85.617137	89.47982	88.918288
44.5	55.114061	55.114061	60.167849	84.201419	89.873494	92.737909	91.727208	84.145896	85.09987	85.605907	89.47982	88.918288
44.6	55.114061	55.114061	60.167849	84.201419	89.862264	92.715448	91.704747	84.134666	85.09987	85.594676	89.47982	88.918288
44.7	55.114061	55.114061	60.167849	84.201419	89.851033	92.692987	91.682286	84.123435	85.09987	85.583445	89.47982	88.918288
44.8	55.114061	55.114061	60.167849	84.201419	89.839802	92.670526	91.659825	84.112204	85.09987	85.572215	89.47982	88.918288
44.9	55.114061	55.114061	60.167849	84.201419	89.828572	92.648065	91.637364	84.100974	85.09987	85.560984	89.47982	88.918288
45	55.114061	55.114061	60.167849	84.201419	89.817341	92.625603	91.614902	84.089743	85.09987	85.549754	89.47982	88.918288
