#	i_init_Turns_Coil	L2_Magnet_Thickness	L1_Web_Length	L2_Pole_Arc	L1_Pole_V_angle	L1_Pole_Arc	u_YtoT	L1_Web_Thickness	L1_Magnet_Thickness	L1_Magnet_Separation	L2_Magnet_Bar_Width	L1_Magnet_Post	L2_Bridge_Thickness	L1_Magnet_Bar_Width	i_Tooth_Width_Ratio	L2_Web_Thickness	i_Split_Ratio	i_Slot_Op_Ratio	i_Stator_OD	i_AmpT_rms	L1_Bridge_Thickness	i_Line_Current_RMS	i_Active_Length	o_OP1_max_temp	o_Op1_ShaftToruqe	o_Op1_ipk	o_Torque_Density	o_Turn_Coil	o_Weight_Act	o_Weight_Mag	o_Weight_Rot_Core	o_Weight_Stat_Core	o_Weight_Wdg	o_Wh_Loss	o_Wh_Shaft	o_Wh_input	obj_o_Weight_Act	constr_o_OP1_max_temp	constr_o_Op1_ShaftToruqe	obj_o_Wh_Loss
20	11	5.47375	0.43975	0.7611874999999999	102.15	0.6084999999999999	2.415625	0.7066250000000001	4.40125	3.56375	0.5949	1.638125	1.638125	0.8128750000000001	0.6246875	0.16075	0.7503375000000001	0.585875	377.1	1775.8125	1.710625	636.3961030678927	142.4475	85.582204107648	1300.00000002	764.472020065	81.71194995088439	11.16168054102965	110.1884660913187	4.249806765652025	38.95714823850444	42.24757254433666	20.38537230520834	559.7093171400001	9751.80953235	10273.5605504				
