#	i_init_Turns_Coil	L2_Magnet_Thickness	L1_Web_Length	L2_Pole_Arc	L1_Pole_V_angle	L1_Pole_Arc	u_YtoT	L1_Web_Thickness	L1_Magnet_Thickness	L1_Magnet_Separation	L2_Magnet_Bar_Width	L1_Magnet_Post	L2_Bridge_Thickness	L1_Magnet_Bar_Width	i_Tooth_Width_Ratio	L2_Web_Thickness	i_Split_Ratio	i_Slot_Op_Ratio	i_Stator_OD	i_AmpT_rms	L1_Bridge_Thickness	i_Line_Current_RMS	i_Active_Length	o_OP1_max_temp	o_Op1_ShaftToruqe	o_Op1_ipk	o_Torque_Density	o_Turn_Coil	o_Weight_Act	o_Weight_Mag	o_Weight_Rot_Core	o_Weight_Stat_Core	o_Weight_Wdg	o_Wh_Loss	o_Wh_Shaft	o_Wh_input	obj_o_Weight_Act	constr_o_OP1_max_temp	constr_o_Op1_ShaftToruqe	obj_o_Wh_Loss
345	11	4.91875	0.17275	0.4124375	91.65000000000001	0.7424999999999999	2.450625	0.3548750000000001	6.62125	3.73875	0.6383000000000001	1.931875	1.528125	0.8656250000000001	0.6123124999999999	0.35725	0.6711375000000001	0.6803750000000001	395.9	1602.5625	1.569375	636.3961030678927	121.7125	80.7295375733934	1299.99958384	848.139991692	86.76551430017268	10.07273609800237	106.9465540813539	5.909574008102086	35.70839329959936	39.46541802476035	21.51676800864637	622.801288097	9751.809545329999	10337.4919568				
