 	Design Numbers	obj_o_Wh_Loss	obj_o_Weight_Act
6188	0.6188	560.3879502852176	100.714444374331
6189	0.6189	578.4511214097028	94.52683901891656
6190	0.6190	563.0757738968634	100.72376526841674
6191	0.6191	488.2045925427294	139.35013827911698
6192	0.6192	493.0651236281424	134.98212070254044
6193	0.6193	510.21646343873715	124.65490052618026
6194	0.6194	486.50696649213126	147.42885537733412
6195	0.6195	480.64509561597646	152.34865241269569
6196	0.6196	561.3022487936712	100.95333177133112
6197	0.6197	508.77008256387893	124.04066643558264
6198	0.6198	619.429315211222	85.58618241437927
6199	0.6199	578.4090004037765	94.52683901891656
6200	0.6200	544.5687683620934	106.79806909597897
6201	0.6201	562.2765789932789	100.32942042489304
6202	0.6202	482.6206922223361	147.85903473376425
6203	0.6203	502.8800132666188	127.66695368750474
6204	0.6204	569.3582855396925	97.48487454307454
6205	0.6205	492.89906493923843	134.98581327530928
6206	0.6206	485.4794976757125	142.51103178595827
6207	0.6207	571.1429207462137	97.48487454307454
6208	0.6208	479.7606737027281	152.414495999402
6209	0.6209	496.435326233407	136.33619952387312
6210	0.6210	536.0718463743319	111.13645205708738
6211	0.6211	566.4958214064096	100.96191475575284
6212	0.6212	501.3543792774094	129.97604402328344
6213	0.6213	499.2920409193044	144.8094428684424
6214	0.6214	542.963678545173	111.33936022807613
6215	0.6215	508.5575855332773	124.26040105614443
6216	0.6216	516.0090637498861	120.1096046889336
6217	0.6217	506.2141629800108	126.84996094527102
6218	0.6218	604.3092065822652	91.6377432418664
6219	0.6219	562.6498037483539	100.57107422561788
6220	0.6220	508.79333596620944	124.04066643558264
6221	0.6221	510.61655563687253	124.49163961471601
6222	0.6222	563.2406306224301	100.66018861586328
6223	0.6223	547.528631156463	105.47727841535578
6224	0.6224	541.4158683702166	108.10039829284504
6225	0.6225	566.0463190300798	98.81536221710235
6226	0.6226	540.0361096979092	113.51086257884391
6227	0.6227	537.3710260196435	109.94742083650554
6228	0.6228	519.5891443023284	120.7861610946143
6229	0.6229	535.7733403390889	110.37238150572298
6230	0.6230	490.2954000820399	139.76656977677786
6231	0.6231	490.6986787522786	139.34644570634813
6232	0.6232	504.6615992636361	126.55383235346909
6233	0.6233	543.5142448416317	115.56742976126482
6234	0.6234	564.5474697887196	99.25639744509607
6235	0.6235	481.98162935455827	148.04308946793174
6236	0.6236	589.381294826269	91.44658324939223
6237	0.6237	531.0862292863166	112.47371836133192
6238	0.6238	519.998721407223	117.78260633069196
6239	0.6239	561.7357658309343	100.15052940268943
6240	0.6240	582.7466903816505	94.95724863851095
6241	0.6241	548.2199633078505	106.79806909597897
6242	0.6242	515.5418718513206	120.3677631244272
6243	0.6243	521.0808854205661	117.31333289884763
6244	0.6244	482.4848301242294	146.61559839283467
6245	0.6245	623.7721583138397	82.79166083892511
6246	0.6246	599.729236490193	88.48959854410523
6247	0.6247	482.5501270652425	148.04308946793174
6248	0.6248	538.1485252589772	109.97338316876773
6249	0.6249	485.9100825365093	145.32054917818007
6250	0.6250	518.5575152906001	119.99363187623858
6251	0.6251	558.9602083490547	101.17193435932646
6252	0.6252	584.5015372642112	95.65803867567915
6253	0.6253	526.8858697441162	120.92381624651719
6254	0.6254	558.7546933596068	101.26644172146804
6255	0.6255	521.8880679916386	116.90163842336266
6256	0.6256	576.3695629547451	95.21145350979
6257	0.6257	534.3584436625026	111.42396932353549
6258	0.6258	497.194259536275	135.7836150832041
6259	0.6259	599.6950211947823	88.48959854410523
6260	0.6260	552.4060002148257	103.59462477962194
6261	0.6261	492.94538820916165	134.93291711345665
6262	0.6262	491.4656589746098	139.3981754023046
6263	0.6263	502.8677400157039	127.66695368750474
6264	0.6264	497.99734705019506	131.38078348096064
6265	0.6265	577.4132207815175	94.83599361520433
6266	0.6266	600.9276680731114	88.16579654810967
6267	0.6267	505.33426277372183	133.1806250004024
6268	0.6268	559.2407823155378	101.60684043551171
6269	0.6269	489.65467044857445	139.52011878832786
6270	0.6270	525.4916476985754	115.16471247184158
6271	0.6271	568.2985306664779	101.15292275654016
6272	0.6272	494.48424657564084	143.37901826811796
6273	0.6273	567.0725078107931	104.01445028798527
6274	0.6274	547.3267925779742	105.74311232163278
6275	0.6275	521.3291896323332	117.20892031610379
6276	0.6276	516.1347559925373	119.75212427499834
6277	0.6277	497.3257832418018	131.70731857588348
6278	0.6278	512.5576596391784	123.925402497733
6279	0.6279	484.7637214162694	143.3445747592907
6280	0.6280	492.9957709236107	134.98581327530928
6281	0.6281	480.2184212898374	151.5697399039645
6282	0.6282	540.2586282635053	108.80376987272817
6283	0.6283	498.57475697657827	132.0355783694143
6284	0.6284	543.8289434951505	112.74382234463431
6285	0.6285	508.87691026180505	123.925402497733
6286	0.6286	629.4438996981709	82.79166083892511
6287	0.6287	536.6590663269961	109.97338316876773
6288	0.6288	528.9425022882638	113.44459062199334
6289	0.6289	590.3903779193299	91.44658324939223
6290	0.6290	488.9265050386822	143.3445747592907
6291	0.6291	496.51607685253396	132.37755395933098
6292	0.6292	520.5375820143254	117.54740824246784
6293	0.6293	522.1682716338602	120.158629364465
6294	0.6294	487.0623748499684	150.70854336163626
6295	0.6295	560.6850944890097	100.57107422561788
6296	0.6296	589.3255376462631	91.44658324939223
6297	0.6297	541.5258250218498	108.06027543282
6298	0.6298	536.3920914099367	117.06542168102303
6299	0.6299	588.1676162887328	94.27727537994369
6300	0.6300	631.3521602656963	80.84906222632293
6301	0.6301	559.4821245552255	101.00139665172632
6302	0.6302	578.782251275324	98.69190261056144
6303	0.6303	488.19542699408714	139.34644570634813
6304	0.6304	539.7074194489478	109.97338316876773
6305	0.6305	624.6993542995885	82.79166083892511
6306	0.6306	484.8505002553101	143.3445747592907
6307	0.6307	563.6979000123827	102.31483475850342
6308	0.6308	492.52347684303453	140.5920515378262
6309	0.6309	553.2175260159428	103.59462477962194
6310	0.6310	488.3591870892069	139.34644570634813
