#	i_init_Turns_Coil	L2_Magnet_Thickness	L1_Web_Length	L2_Pole_Arc	L1_Pole_V_angle	L1_Pole_Arc	u_YtoT	L1_Web_Thickness	L1_Magnet_Thickness	L1_Magnet_Separation	L2_Magnet_Bar_Width	L1_Magnet_Post	L2_Bridge_Thickness	L1_Magnet_Bar_Width	i_Tooth_Width_Ratio	L2_Web_Thickness	i_Split_Ratio	i_Slot_Op_Ratio	i_Stator_OD	i_AmpT_rms	L1_Bridge_Thickness	i_Line_Current_RMS	i_Active_Length	o_OP1_max_temp	o_Op1_ShaftToruqe	o_Op1_ipk	o_Torque_Density	o_Turn_Coil	o_Weight_Act	o_Weight_Mag	o_Weight_Rot_Core	o_Weight_Stat_Core	o_Weight_Wdg	o_Wh_Loss	o_Wh_Shaft	o_Wh_input	obj_o_Weight_Act	constr_o_OP1_max_temp	constr_o_Op1_ShaftToruqe	obj_o_Wh_Loss
40	11	5.64625	0.22525	0.6486875	100.35	0.6555	2.535625	0.305875	6.86125	4.98125	0.3905	1.520625	1.771875	0.8303750000000001	0.5725625	0.39925	0.6986375000000001	0.684875	378.5	1662.0625	1.645625	636.3961030678927	130.1625	84.9683523846905	1300.00000004	846.059276842	88.76378685218674	10.44671701782992	102.2877722139733	5.474186999123466	33.78762265612271	37.69424078924776	20.98358817559049	554.185138869	9751.80893042	10269.1166721				
