#	i_init_Turns_Coil	L2_Magnet_Thickness	L1_Web_Length	L2_Pole_Arc	L1_Pole_V_angle	L1_Pole_Arc	u_YtoT	L1_Web_Thickness	L1_Magnet_Thickness	L1_Magnet_Separation	L2_Magnet_Bar_Width	L1_Magnet_Post	L2_Bridge_Thickness	L1_Magnet_Bar_Width	i_Tooth_Width_Ratio	L2_Web_Thickness	i_Split_Ratio	i_Slot_Op_Ratio	i_Stator_OD	i_AmpT_rms	L1_Bridge_Thickness	i_Line_Current_RMS	i_Active_Length	o_OP1_max_temp	o_Op1_ShaftToruqe	o_Op1_ipk	o_Torque_Density	o_Turn_Coil	o_Weight_Act	o_Weight_Mag	o_Weight_Rot_Core	o_Weight_Stat_Core	o_Weight_Wdg	o_Wh_Loss	o_Wh_Shaft	o_Wh_input	obj_o_Weight_Act	constr_o_OP1_max_temp	constr_o_Op1_ShaftToruqe	obj_o_Wh_Loss
14	11	4.53625	0.65425	0.4056875	109.75	0.5405	2.409375	0.4948750000000001	6.891249999999999	5.768750000000001	0.4563	1.544375	1.955625	0.889375	0.6408125	0.41875	0.7000125	0.561125	410.3	1774.0625	1.588125	636.3961030678927	118.7875	85.8055564233739	1299.9999847	841.4458104300001	82.77128348992076	11.1506811022112	113.1098545295004	4.25400520180908	40.11463960581369	42.19560345472813	22.19773356512917	584.830023502	9751.809525160001	10298.657369				
