#	i_init_Turns_Coil	L2_Magnet_Thickness	L1_Web_Length	L2_Pole_Arc	L1_Pole_V_angle	L1_Pole_Arc	u_YtoT	L1_Web_Thickness	L1_Magnet_Thickness	L1_Magnet_Separation	L2_Magnet_Bar_Width	L1_Magnet_Post	L2_Bridge_Thickness	L1_Magnet_Bar_Width	i_Tooth_Width_Ratio	L2_Web_Thickness	i_Split_Ratio	i_Slot_Op_Ratio	i_Stator_OD	i_AmpT_rms	L1_Bridge_Thickness	i_Line_Current_RMS	i_Active_Length	o_Active_Volume	o_Op1_Jrms	o_Op1_ShaftToruqe	o_Op1_copper_area	o_Op1_ipk	o_Op2_Jrms	o_Op2_ShaftToruqe	o_Op2_copper_area	o_Op2_ipk	o_Op2_max_temp	o_Op3_Jrms	o_Op3_ShaftToruqe	o_Op3_copper_area	o_Op3_ipk	o_Torque_Density	o_Turn_Coil	o_Weight_Act	o_Weight_Mag	o_Weight_Rot_Core	o_Weight_Stat_Core	o_Weight_Wdg	o_Wh_Loss	o_Wh_Shaft	o_Wh_input	obj_o_Weight_Act	constr_o_OP2_max_temp	constr_o_Op1_ShaftToruqe	obj_o_Wh_Loss	constr_o_Op2_ShaftToruqe	constr_o_Op3_ShaftToruqe
72	11	5.00875	0.12325	0.4191874999999999	122.85	0.5185	2.300625	0.655875	4.28125	3.09125	0.4521	1.805625	1.525625	0.8996250000000001	0.6464375	0.11275	0.6601375	0.652625	378.3	1919.3125	1.503125	636.3961030678927	117.9425	0.01325662261560989	17.63461506812705	1118.74816913	119.361754504959	900.000000095	12.43272609326524	899.999993275	119.361754504959	634.516457654	230.908497923812	9.515378657063174	366.928700305	119.361754504959	485.626749389	84.39164345016924	12.06363452414316	94.43676316112074	2.612769766182913	33.69729788099084	35.41363887876066	18.36875781826367	704.6033247399999	9751.81227764	10403.2482839	94.43676316112074	-50.90849792381201	-180.25183087	704.6033247399999	0.9999932749999516	-12.97129969499997
74	11	6.47875	0.61225	0.6093124999999999	113.05	0.5135	2.556875	0.762625	6.67375	2.25125	0.4479	1.758125	1.568125	0.843875	0.6171875	0.6752499999999999	0.7525375000000001	0.533375	374.7	1676.0625	1.590625	636.3961030678927	128.1475																														
75	11	4.84375	0.57775	0.7150624999999999	126.05	0.5495	2.649375	0.2428750000000001	4.11625	4.631250000000001	0.7923	1.614375	1.858125	0.8866250000000001	0.5849375	0.12175	0.7371375000000001	0.578375	360.5	1826.5625	1.814375	636.3961030678927	121.7125																														
76	11	4.483750000000001	0.28075	0.6745625	102.75	0.7484999999999999	2.586875	0.878125	4.77625	4.858750000000001	0.4703	1.595625	1.814375	0.8981250000000001	0.5373125	0.41875	0.6799375000000001	0.531125	397.3	1592.0625	1.841875	636.3961030678927	140.0425																														
79	11	5.53375	0.5117499999999999	0.5991875	115.95	0.5744999999999999	2.625625	0.2778750000000001	6.27625	4.12375	0.3597	1.616875	1.550625	0.817625	0.5178125	0.13675	0.7272375000000001	0.501875	379.3	1684.8125	1.694375	636.3961030678927	129.9025	0.01467820929651721	11.58822595668255	1232.13339964	139.967108814877	900.000000311	8.179922440582382	899.99927724	139.967108814877	635.293980855	171.86050027616	4.982781987911148	379.999999935	139.967108814877	386.987948581	83.94303247415583	10.58970972246987	103.0894514311175	4.27038689300989	35.30059213795465	36.58238673853864	22.57864472468484	639.302668086	9752.538000729999	10344.8869328	103.0894514311175	8.139499723840004	-66.86660035999989	639.302668086	0.9992772399999694	0.09999993500002802
85	11	4.52125	0.6737500000000001	0.6205624999999999	118.25	0.7004999999999999	2.536875	0.624375	6.40375	6.118749999999999	0.4213	1.570625	1.890625	0.8018750000000001	0.5350625	0.67375	0.6873625000000001	0.590375	434.9	1646.3125	1.929375	636.3961030678927	142.5125																														
90	11	5.12125	0.18625	0.7600625	125.35	0.8334999999999999	2.371875	0.7748750000000001	6.891249999999999	3.38875	0.6859000000000001	1.801875	1.645625	0.8556250000000001	0.5819375	0.50725	0.7335625000000001	0.776375	366.1	1589.4375	1.835625	636.3961030678927	132.8275																														
96	11	6.86125	0.64225	0.5350625	122.95	0.5095	2.496875	0.365375	6.53875	3.75625	0.4773	1.654375	1.543125	0.8381250000000001	0.6261875	0.31825	0.7481375000000001	0.7036250000000001	383.3	1865.0625	1.856875	636.3961030678927	135.6875																														
97	11	4.62625	0.6572499999999999	0.7330625	105.45	0.8374999999999999	2.423125	0.886875	5.31625	7.921250000000001	0.6761	1.765625	1.958125	0.8078750000000001	0.6040624999999999	0.68425	0.7558375000000001	0.5131250000000001	409.3	1701.4375	1.994375	636.3961030678927	133.2175																														
100	11	6.80125	0.12475	0.5159374999999999	119.95	0.5435	2.675625	0.6086250000000001	6.24625	6.45125	0.5627000000000001	1.701875	1.666875	0.8723750000000001	0.5755625	0.5327499999999999	0.7533625	0.5453750000000001	373.9	1746.9375	1.776875	636.3961030678927	125.9375																														
104	11	5.73625	0.4607499999999999	0.4664374999999999	129.95	0.7274999999999999	2.473125	0.7661249999999999	4.44625	6.731249999999999	0.3079	1.520625	1.945625	0.8928750000000001	0.5024375	0.5942499999999999	0.7203625000000001	0.630125	383.7	1914.9375	1.755625	636.3961030678927	127.9525	0.01479524821359781	13.75005797854859	1185.15970387	152.38579078178	900.000000001	9.471500168433533	899.999642264	152.38579078178	619.950124203	190.533985151479	6.101169154807092	379.999972949	152.38579078178	399.347569872	80.10407711718958	12.03613592709702	105.0573085306379	3.591299684442222	36.93263171133915	35.636375459804	24.54241891575517	701.91125985	9752.860272739999	10408.275841	105.0573085306379	-10.53398515147899	-113.8402961300001	701.91125985	0.9996422640000446	0.09997294900000497
107	11	4.94125	0.58675	0.7656875	92.94999999999999	0.5734999999999999	2.564375	0.815125	5.27125	5.681249999999999	0.7713000000000001	1.533125	1.725625	0.8088750000000001	0.5935625	0.16675	0.7187125000000001	0.793625	405.7	1641.0625	1.601875	636.3961030678927	132.1125																														
108	11	4.79125	0.42025	0.6081875	94.75	0.8325	2.664375	0.211375	4.08625	4.45625	0.5949	1.663125	1.763125	0.8276250000000001	0.5620624999999999	0.61225	0.7528125000000001	0.645875	383.5	1728.5625	1.628125	636.3961030678927	120.3475																														
