78.012
74.366
70.546
65.177
54.617
41.048
31.567
24.598
17.852
7.4502
-7.1871
-18.265
-25.963
-32.006
-40.346
-54.158
-65.61
-71.373
-74.314
-77.135
-85.114
-92.436
-96.501
-97.44
-93.961
-94.834
-98.529
-100.48
-99.898
-94.871
-95.305
-99.94
-101.87
-101.48
-97.114
-97.757
-102.94
-105.05
-103.04
-95.712
-95.43
-102.3
-105.05
-103.84
-98.215
-96.934
-100.96
-101.73
-100.46
-95.744
-94.971
-99.343
-100.16
-98.831
-95.237
-94.358
-97.135
-95.564
-91.848
-84.919
-78.034
-74.372
-70.548
-65.177
-54.617
-41.048
-31.567
-24.598
-17.852
-7.4502
7.1871
18.265
25.963
32.006
40.346
54.158
65.61
71.373
74.314
77.135
85.114
92.436
96.501
97.44
93.961
94.834
98.529
100.48
99.898
94.871
95.305
99.94
101.87
101.48
97.114
97.757
102.94
105.05
103.04
95.712
95.43
102.3
105.05
103.84
98.215
96.934
100.96
101.73
100.46
95.744
94.971
99.343
100.16
98.831
95.237
94.358
97.135
95.564
91.848
84.919
