-0.5005
-9.6654
-16.217
-18.415
-22.392
-31.602
-42.555
-48.315
-50.98
-52.167
-58.337
-68.476
-75.317
-77.538
-76.933
-79.692
-87.477
-93.039
-93.639
-92.478
-94.255
-104.06
-111.87
-113.46
-111.9
-113.7
-122.84
-128.05
-127.98
-122.88
-119.58
-123.93
-128.65
-128.05
-122.63
-114.5
-112.17
-113.89
-111.65
-104.22
-95.552
-93.885
-95.002
-93.291
-87.69
-80.205
-77.764
-77.652
-75.295
-68.153
-58.825
-52.804
-50.538
-48.243
-42.409
-31.459
-22.276
-18.074
-15.106
-9.9812
0.81983
11.474
17.149
20.191
24.208
33.683
44.451
50.672
53.087
55.128
60.81
70.688
77.825
80.005
79.6
82.182
90.223
95.816
96.598
94.502
98.082
107.61
115.01
116.07
114.29
116.43
123.98
129.96
129.56
124.4
120.74
125.5
130.61
130.3
123.88
116.82
115.12
116.16
113.72
106.59
98.259
96.233
97.446
95.554
89.726
81.943
79.662
79.782
77.159
70.151
60.721
54.684
52.579
50.495
43.87
33.143
23.773
19.707
16.497
11.091
