#	i_init_Turns_Coil	L2_Magnet_Thickness	L1_Web_Length	L2_Pole_Arc	L1_Pole_V_angle	L1_Pole_Arc	u_YtoT	L1_Web_Thickness	L1_Magnet_Thickness	L1_Magnet_Separation	L2_Magnet_Bar_Width	L1_Magnet_Post	L2_Bridge_Thickness	L1_Magnet_Bar_Width	i_Tooth_Width_Ratio	L2_Web_Thickness	i_Split_Ratio	i_Slot_Op_Ratio	i_Stator_OD	i_AmpT_rms	L1_Bridge_Thickness	i_Line_Current_RMS	i_Active_Length	o_OP1_max_temp	o_Op1_ShaftToruqe	o_Op1_ipk	o_Torque_Density	o_Turn_Coil	o_Weight_Act	o_Weight_Mag	o_Weight_Rot_Core	o_Weight_Stat_Core	o_Weight_Wdg	o_Wh_Loss	o_Wh_Shaft	o_Wh_input	obj_o_Weight_Act	constr_o_OP1_max_temp	constr_o_Op1_ShaftToruqe	obj_o_Wh_Loss
118	11	6.80125	0.50875	0.5069374999999999	113.75	0.8214999999999999	2.671875	0.802875	4.58125	2.60125	0.4017000000000001	1.774375	1.951875	0.896375	0.5594374999999999	0.69475	0.6758125	0.5423750000000001	428.7	1718.9375	1.683125	636.3961030678927	123.6625	71.5066002090477	1300.00000001	767.774007852	72.82969343041154	10.80419877942979	130.1807453625221	5.270783670639706	46.89694456923353	46.14826387490902	27.50824088913766	599.507937468	9751.810402290001	10316.8155006				
