#	i_init_Turns_Coil	L2_Magnet_Thickness	L1_Web_Length	L2_Pole_Arc	L1_Pole_V_angle	L1_Pole_Arc	u_YtoT	L1_Web_Thickness	L1_Magnet_Thickness	L1_Magnet_Separation	L2_Magnet_Bar_Width	L1_Magnet_Post	L2_Bridge_Thickness	L1_Magnet_Bar_Width	i_Tooth_Width_Ratio	L2_Web_Thickness	i_Split_Ratio	i_Slot_Op_Ratio	i_Stator_OD	i_AmpT_rms	L1_Bridge_Thickness	i_Line_Current_RMS	i_Active_Length	o_OP1_max_temp	o_Op1_ShaftToruqe	o_Op1_ipk	o_Torque_Density	o_Turn_Coil	o_Weight_Act	o_Weight_Mag	o_Weight_Rot_Core	o_Weight_Stat_Core	o_Weight_Wdg	o_Wh_Loss	o_Wh_Shaft	o_Wh_input	obj_o_Weight_Act	constr_o_OP1_max_temp	constr_o_Op1_ShaftToruqe	obj_o_Wh_Loss
355	11	4.75375	0.56875	0.4653124999999999	108.55	0.7905	2.619375	0.6803750000000001	4.46875	5.43625	0.4815	1.883125	1.935625	0.8201250000000001	0.6423125	0.67375	0.7332875000000001	0.7448750000000001	392.9	1590.3125	1.714375	636.3961030678927	127.6925	88.5946083075028	1296.56858445	902.071969014	83.74833194774506	9.99574002627317	109.3403149418471	3.937717355449987	39.10981547698647	42.40567003180912	19.54339388528468	539.859497179	9751.809804369999	10252.7956946				
