#	i_init_Turns_Coil	L2_Magnet_Thickness	L1_Web_Length	L2_Pole_Arc	L1_Pole_V_angle	L1_Pole_Arc	u_YtoT	L1_Web_Thickness	L1_Magnet_Thickness	L1_Magnet_Separation	L2_Magnet_Bar_Width	L1_Magnet_Post	L2_Bridge_Thickness	L1_Magnet_Bar_Width	i_Tooth_Width_Ratio	L2_Web_Thickness	i_Split_Ratio	i_Slot_Op_Ratio	i_Stator_OD	i_AmpT_rms	L1_Bridge_Thickness	i_Line_Current_RMS	i_Active_Length	o_OP1_max_temp	o_Op1_ShaftToruqe	o_Op1_ipk	o_Torque_Density	o_Turn_Coil	o_Weight_Act	o_Weight_Mag	o_Weight_Rot_Core	o_Weight_Stat_Core	o_Weight_Wdg	o_Wh_Loss	o_Wh_Shaft	o_Wh_input	obj_o_Weight_Act	constr_o_OP1_max_temp	constr_o_Op1_ShaftToruqe	obj_o_Wh_Loss
239	11	5.99875	0.5267500000000001	0.7870625	129.85	0.5574999999999999	2.650625	0.2341250000000001	5.83375	1.00875	0.4255	1.904375	1.650625	0.8271250000000001	0.6381874999999999	0.12325	0.6741625000000001	0.693875	363.1	1706.6875	1.970625	636.3961030678927	126.3925	106.72506247118	1135.2819307	900.000000223	86.74411934920565	10.72720270770059	90.47204248169336	3.570586745092237	30.6647738251759	35.884401142376	16.00849567186559	541.770594146	9751.81036596	10244.924912				
